"airport_code","station_id","timestamp","temp_c","dewpoint_c","humidity_perc","precipitation_mm","snow_mm","wind_direction","wind_speed_kmh","wind_peakgust_kmh","pressure_hpa","sun_minutes","condition_code","date","time","hour","month_name","weekday","date_day","date_month","date_year","cw","day_part"
DCA,"72405",2010-12-31 20:00:00.000,8.3,-1.8,49.0,0.0,,160,11.2,,1022.4,,,2010-12-31,20:00:00,"20:00",december,friday,31.0,12.0,2010.0,52.0,evening
DCA,"72405",2010-12-31 21:00:00.000,9.4,-1.1,48.0,0.0,,180,9.4,,1022.3,,,2010-12-31,21:00:00,"21:00",december,friday,31.0,12.0,2010.0,52.0,evening
DCA,"72405",2010-12-31 22:00:00.000,8.3,-1.0,52.0,0.0,,160,7.6,,1022.7,,,2010-12-31,22:00:00,"22:00",december,friday,31.0,12.0,2010.0,52.0,evening
DCA,"72405",2010-12-31 23:00:00.000,7.8,-0.7,55.0,0.0,,170,7.6,,1022.5,,,2010-12-31,23:00:00,"23:00",december,friday,31.0,12.0,2010.0,52.0,evening
ORD,"72530",2010-12-15 00:00:00.000,-9.4,-15.0,64.0,0.0,,340,9.4,,1022.0,,,2010-12-15,00:00:00,"00:00",december,wednesday,15.0,12.0,2010.0,50.0,night
ORD,"72530",2010-12-15 01:00:00.000,-11.1,-14.3,77.0,0.0,,310,7.6,,1021.8,,,2010-12-15,01:00:00,"01:00",december,wednesday,15.0,12.0,2010.0,50.0,night
ORD,"72530",2010-12-15 02:00:00.000,-11.7,-15.1,76.0,0.0,,310,11.2,,1021.9,,,2010-12-15,02:00:00,"02:00",december,wednesday,15.0,12.0,2010.0,50.0,night
ORD,"72530",2010-12-15 03:00:00.000,-12.8,-15.5,80.0,0.0,,330,9.4,,1022.1,,,2010-12-15,03:00:00,"03:00",december,wednesday,15.0,12.0,2010.0,50.0,night
ORD,"72530",2010-12-15 04:00:00.000,-13.3,-16.2,79.0,0.0,,300,5.4,,1022.3,,,2010-12-15,04:00:00,"04:00",december,wednesday,15.0,12.0,2010.0,50.0,night
ORD,"72530",2010-12-15 05:00:00.000,-13.9,-16.2,83.0,0.0,,320,5.4,,1022.0,,,2010-12-15,05:00:00,"05:00",december,wednesday,15.0,12.0,2010.0,50.0,night
ORD,"72530",2010-12-15 06:00:00.000,-13.9,-16.2,83.0,0.0,,300,5.4,,1021.6,,,2010-12-15,06:00:00,"06:00",december,wednesday,15.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-15 07:00:00.000,-13.9,-16.2,83.0,0.0,,,0.0,,1021.5,,,2010-12-15,07:00:00,"07:00",december,wednesday,15.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-15 08:00:00.000,-14.4,-17.2,79.0,0.0,,,5.4,,1022.0,,,2010-12-15,08:00:00,"08:00",december,wednesday,15.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-15 09:00:00.000,-15.0,-16.7,87.0,0.0,,,0.0,,1021.9,,,2010-12-15,09:00:00,"09:00",december,wednesday,15.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-15 10:00:00.000,-14.4,-16.7,83.0,0.0,,,0.0,,1021.5,,,2010-12-15,10:00:00,"10:00",december,wednesday,15.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-15 11:00:00.000,-15.6,-17.1,88.0,0.0,,,0.0,,1021.2,,,2010-12-15,11:00:00,"11:00",december,wednesday,15.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-15 12:00:00.000,-15.6,-17.1,88.0,0.0,,240,5.4,,1020.7,,,2010-12-15,12:00:00,"12:00",december,wednesday,15.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-15 13:00:00.000,-15.0,-17.2,83.0,0.0,,,0.0,,1020.2,,,2010-12-15,13:00:00,"13:00",december,wednesday,15.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-15 14:00:00.000,-14.4,-15.5,91.0,0.0,,,0.0,,1020.4,,,2010-12-15,14:00:00,"14:00",december,wednesday,15.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-15 15:00:00.000,-11.7,-13.9,84.0,0.0,,,0.0,,1020.2,,,2010-12-15,15:00:00,"15:00",december,wednesday,15.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-15 16:00:00.000,-10.0,-13.9,73.0,0.0,,,0.0,,1020.1,,,2010-12-15,16:00:00,"16:00",december,wednesday,15.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-15 17:00:00.000,-7.2,-13.2,62.0,0.0,,,0.0,,1019.3,,,2010-12-15,17:00:00,"17:00",december,wednesday,15.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-15 18:00:00.000,-6.1,-14.4,52.0,0.0,,,0.0,,1018.4,,,2010-12-15,18:00:00,"18:00",december,wednesday,15.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-15 19:00:00.000,-5.0,-15.7,43.0,0.0,,130,5.4,,1017.7,,,2010-12-15,19:00:00,"19:00",december,wednesday,15.0,12.0,2010.0,50.0,evening
ORD,"72530",2010-12-15 20:00:00.000,-4.4,-15.1,43.0,0.0,,150,7.6,,1017.5,,,2010-12-15,20:00:00,"20:00",december,wednesday,15.0,12.0,2010.0,50.0,evening
ORD,"72530",2010-12-15 21:00:00.000,-4.4,-13.3,50.0,0.0,,80,5.4,,1017.1,,,2010-12-15,21:00:00,"21:00",december,wednesday,15.0,12.0,2010.0,50.0,evening
ORD,"72530",2010-12-15 22:00:00.000,-5.6,-12.1,60.0,0.0,,90,11.2,,1016.3,,,2010-12-15,22:00:00,"22:00",december,wednesday,15.0,12.0,2010.0,50.0,evening
ORD,"72530",2010-12-15 23:00:00.000,-5.6,-12.1,60.0,0.0,,100,9.4,,1015.6,,,2010-12-15,23:00:00,"23:00",december,wednesday,15.0,12.0,2010.0,50.0,evening
ORD,"72530",2010-12-16 00:00:00.000,-5.6,-12.8,57.0,0.0,,70,7.6,,1015.7,,,2010-12-16,00:00:00,"00:00",december,thursday,16.0,12.0,2010.0,50.0,night
ORD,"72530",2010-12-16 01:00:00.000,-7.2,-12.9,64.0,0.0,,140,9.4,,1015.5,,,2010-12-16,01:00:00,"01:00",december,thursday,16.0,12.0,2010.0,50.0,night
ORD,"72530",2010-12-16 02:00:00.000,-6.7,-13.4,59.0,0.0,,150,13.0,,1014.8,,,2010-12-16,02:00:00,"02:00",december,thursday,16.0,12.0,2010.0,50.0,night
ORD,"72530",2010-12-16 03:00:00.000,-7.2,-17.1,45.0,0.0,,140,9.4,,1014.1,,,2010-12-16,03:00:00,"03:00",december,thursday,16.0,12.0,2010.0,50.0,night
ORD,"72530",2010-12-16 04:00:00.000,-6.7,-13.8,57.0,0.0,,,0.0,,1014.2,,,2010-12-16,04:00:00,"04:00",december,thursday,16.0,12.0,2010.0,50.0,night
ORD,"72530",2010-12-16 05:00:00.000,-6.7,-15.6,49.0,0.0,,150,9.4,,1013.2,,,2010-12-16,05:00:00,"05:00",december,thursday,16.0,12.0,2010.0,50.0,night
ORD,"72530",2010-12-16 06:00:00.000,-6.7,-15.6,49.0,0.0,,50,7.6,,1012.3,,,2010-12-16,06:00:00,"06:00",december,thursday,16.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-16 07:00:00.000,-6.1,-15.6,47.0,0.0,,40,5.4,,1011.2,,,2010-12-16,07:00:00,"07:00",december,thursday,16.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-16 08:00:00.000,-6.1,-14.4,52.0,0.0,,20,5.4,,1010.9,,,2010-12-16,08:00:00,"08:00",december,thursday,16.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-16 09:00:00.000,-5.6,-12.1,60.0,0.0,,,0.0,,1010.4,,,2010-12-16,09:00:00,"09:00",december,thursday,16.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-16 10:00:00.000,-5.6,-11.7,62.0,0.0,,360,5.4,,1010.0,,,2010-12-16,10:00:00,"10:00",december,thursday,16.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-16 11:00:00.000,-5.6,-11.1,65.0,0.0,,20,5.4,,1009.3,,,2010-12-16,11:00:00,"11:00",december,thursday,16.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-16 12:00:00.000,-5.0,-10.0,68.0,0.0,,10,7.6,,1009.0,,,2010-12-16,12:00:00,"12:00",december,thursday,16.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-16 13:00:00.000,-5.0,-8.9,74.0,0.0,,360,7.6,,1009.0,,,2010-12-16,13:00:00,"13:00",december,thursday,16.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-16 14:00:00.000,-4.4,-8.3,74.0,0.0,,20,7.6,,1009.0,,,2010-12-16,14:00:00,"14:00",december,thursday,16.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-16 15:00:00.000,-3.9,-7.9,74.0,0.0,,360,7.6,,1009.6,,,2010-12-16,15:00:00,"15:00",december,thursday,16.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-16 16:00:00.000,-3.9,-7.2,78.0,0.0,,350,5.4,,1009.8,,,2010-12-16,16:00:00,"16:00",december,thursday,16.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-16 17:00:00.000,-2.8,-7.1,72.0,0.0,,360,9.4,,1009.6,,,2010-12-16,17:00:00,"17:00",december,thursday,16.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-16 18:00:00.000,-2.8,-7.9,68.0,0.0,,340,11.2,,1009.7,,,2010-12-16,18:00:00,"18:00",december,thursday,16.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-16 19:00:00.000,-2.8,-8.3,66.0,0.0,,330,13.0,,1009.9,,,2010-12-16,19:00:00,"19:00",december,thursday,16.0,12.0,2010.0,50.0,evening
ORD,"72530",2010-12-16 20:00:00.000,-3.3,-10.0,60.0,,,290,9.4,,1010.1,,,2010-12-16,20:00:00,"20:00",december,thursday,16.0,12.0,2010.0,50.0,evening
ORD,"72530",2010-12-16 21:00:00.000,-2.8,-11.8,50.0,,,,9.4,,1010.3,,,2010-12-16,21:00:00,"21:00",december,thursday,16.0,12.0,2010.0,50.0,evening
ORD,"72530",2010-12-16 22:00:00.000,-3.3,-12.8,48.0,,,290,9.4,,1011.2,,,2010-12-16,22:00:00,"22:00",december,thursday,16.0,12.0,2010.0,50.0,evening
ORD,"72530",2010-12-16 23:00:00.000,-4.4,-12.8,52.0,0.0,,300,14.8,,1011.9,,,2010-12-16,23:00:00,"23:00",december,thursday,16.0,12.0,2010.0,50.0,evening
ORD,"72530",2010-12-17 00:00:00.000,-5.6,-9.3,75.0,,,300,13.0,,1012.8,,,2010-12-17,00:00:00,"00:00",december,friday,17.0,12.0,2010.0,50.0,night
ORD,"72530",2010-12-17 01:00:00.000,-6.1,-8.8,81.0,,,290,14.8,,1013.5,,,2010-12-17,01:00:00,"01:00",december,friday,17.0,12.0,2010.0,50.0,night
ORD,"72530",2010-12-17 02:00:00.000,-6.1,-8.8,81.0,,,290,14.8,,1014.0,,,2010-12-17,02:00:00,"02:00",december,friday,17.0,12.0,2010.0,50.0,night
ORD,"72530",2010-12-17 03:00:00.000,-6.1,-8.4,84.0,0.3,,330,11.2,,1014.2,,,2010-12-17,03:00:00,"03:00",december,friday,17.0,12.0,2010.0,50.0,night
ORD,"72530",2010-12-17 04:00:00.000,-6.7,-9.0,84.0,,,290,9.4,,1014.8,,,2010-12-17,04:00:00,"04:00",december,friday,17.0,12.0,2010.0,50.0,night
ORD,"72530",2010-12-17 05:00:00.000,-6.1,-8.8,81.0,,,260,7.6,,1015.4,,,2010-12-17,05:00:00,"05:00",december,friday,17.0,12.0,2010.0,50.0,night
ORD,"72530",2010-12-17 06:00:00.000,-6.7,-9.0,84.0,,,260,11.2,,1015.5,,,2010-12-17,06:00:00,"06:00",december,friday,17.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-17 07:00:00.000,-7.2,-9.4,84.0,0.0,,260,13.0,,1015.7,,,2010-12-17,07:00:00,"07:00",december,friday,17.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-17 08:00:00.000,-8.3,-10.7,83.0,0.0,,260,11.2,,1016.4,,,2010-12-17,08:00:00,"08:00",december,friday,17.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-17 09:00:00.000,-9.4,-11.8,83.0,0.0,,260,13.0,,1016.6,,,2010-12-17,09:00:00,"09:00",december,friday,17.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-17 10:00:00.000,-10.6,-12.2,88.0,0.0,,260,7.6,,1016.6,,,2010-12-17,10:00:00,"10:00",december,friday,17.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-17 11:00:00.000,-10.6,-12.8,84.0,0.0,,250,9.4,,1017.0,,,2010-12-17,11:00:00,"11:00",december,friday,17.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-17 12:00:00.000,-10.0,-12.2,84.0,0.0,,280,9.4,,1017.2,,,2010-12-17,12:00:00,"12:00",december,friday,17.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-17 13:00:00.000,-10.0,-12.2,84.0,0.0,,270,14.8,,1017.7,,,2010-12-17,13:00:00,"13:00",december,friday,17.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-17 14:00:00.000,-10.6,-12.8,84.0,0.0,,260,11.2,,1018.5,,,2010-12-17,14:00:00,"14:00",december,friday,17.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-17 15:00:00.000,-10.0,-12.8,80.0,0.0,,270,14.8,,1019.1,,,2010-12-17,15:00:00,"15:00",december,friday,17.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-17 16:00:00.000,-8.9,-12.9,73.0,0.0,,260,16.6,,1019.7,,,2010-12-17,16:00:00,"16:00",december,friday,17.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-17 17:00:00.000,-7.8,-12.9,67.0,0.0,,250,11.2,,1019.4,,,2010-12-17,17:00:00,"17:00",december,friday,17.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-17 18:00:00.000,-6.7,-12.2,65.0,0.0,,260,16.6,,1018.8,,,2010-12-17,18:00:00,"18:00",december,friday,17.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-17 19:00:00.000,-5.6,-12.1,60.0,0.0,,250,22.3,,1018.4,,,2010-12-17,19:00:00,"19:00",december,friday,17.0,12.0,2010.0,50.0,evening
ORD,"72530",2010-12-17 20:00:00.000,-5.6,-15.7,45.0,0.0,,250,22.3,,1018.6,,,2010-12-17,20:00:00,"20:00",december,friday,17.0,12.0,2010.0,50.0,evening
ORD,"72530",2010-12-17 21:00:00.000,-6.7,-14.9,52.0,0.0,,250,18.4,,1018.9,,,2010-12-17,21:00:00,"21:00",december,friday,17.0,12.0,2010.0,50.0,evening
ORD,"72530",2010-12-17 22:00:00.000,-7.8,-13.8,62.0,0.0,,250,22.3,,1019.3,,,2010-12-17,22:00:00,"22:00",december,friday,17.0,12.0,2010.0,50.0,evening
ORD,"72530",2010-12-17 23:00:00.000,-9.4,-15.5,61.0,0.0,,250,18.4,,1019.7,,,2010-12-17,23:00:00,"23:00",december,friday,17.0,12.0,2010.0,50.0,evening
ORD,"72530",2010-12-18 00:00:00.000,-10.0,-16.1,61.0,0.0,,250,14.8,,1020.1,,,2010-12-18,00:00:00,"00:00",december,saturday,18.0,12.0,2010.0,50.0,night
ORD,"72530",2010-12-18 01:00:00.000,-10.6,-15.5,67.0,0.0,,250,13.0,,1020.1,,,2010-12-18,01:00:00,"01:00",december,saturday,18.0,12.0,2010.0,50.0,night
ORD,"72530",2010-12-18 02:00:00.000,-10.6,-14.3,74.0,0.0,,260,13.0,,1019.9,,,2010-12-18,02:00:00,"02:00",december,saturday,18.0,12.0,2010.0,50.0,night
ORD,"72530",2010-12-18 03:00:00.000,-10.0,-14.4,70.0,0.0,,260,16.6,,1019.7,,,2010-12-18,03:00:00,"03:00",december,saturday,18.0,12.0,2010.0,50.0,night
ORD,"72530",2010-12-18 04:00:00.000,-9.4,-14.4,67.0,0.0,,270,14.8,,1019.5,,,2010-12-18,04:00:00,"04:00",december,saturday,18.0,12.0,2010.0,50.0,night
ORD,"72530",2010-12-18 05:00:00.000,-10.0,-14.4,70.0,0.0,,250,18.4,,1019.7,,,2010-12-18,05:00:00,"05:00",december,saturday,18.0,12.0,2010.0,50.0,night
ORD,"72530",2010-12-18 06:00:00.000,-10.6,-14.3,74.0,0.0,,250,18.4,,1019.7,,,2010-12-18,06:00:00,"06:00",december,saturday,18.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-18 07:00:00.000,-10.6,-13.9,77.0,0.0,,260,14.8,,1019.2,,,2010-12-18,07:00:00,"07:00",december,saturday,18.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-18 08:00:00.000,-10.6,-13.2,81.0,0.0,,250,14.8,,1019.4,,,2010-12-18,08:00:00,"08:00",december,saturday,18.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-18 09:00:00.000,-10.6,-13.2,81.0,0.0,,250,13.0,,1019.5,,,2010-12-18,09:00:00,"09:00",december,saturday,18.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-18 10:00:00.000,-11.1,-13.3,84.0,0.0,,230,13.0,,1019.1,,,2010-12-18,10:00:00,"10:00",december,saturday,18.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-18 11:00:00.000,-12.2,-13.9,87.0,0.0,,240,13.0,,1018.9,,,2010-12-18,11:00:00,"11:00",december,saturday,18.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-18 12:00:00.000,-12.2,-13.9,87.0,0.0,,250,11.2,,1018.5,,,2010-12-18,12:00:00,"12:00",december,saturday,18.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-18 13:00:00.000,-12.2,-13.9,87.0,0.0,,260,13.0,,1018.4,,,2010-12-18,13:00:00,"13:00",december,saturday,18.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-18 14:00:00.000,-12.2,-14.3,84.0,0.0,,260,13.0,,1018.6,,,2010-12-18,14:00:00,"14:00",december,saturday,18.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-18 15:00:00.000,-11.1,-14.3,77.0,0.0,,260,16.6,,1018.6,,,2010-12-18,15:00:00,"15:00",december,saturday,18.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-18 16:00:00.000,-9.4,-13.9,70.0,0.0,,270,20.5,,1018.8,,,2010-12-18,16:00:00,"16:00",december,saturday,18.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-18 17:00:00.000,-7.8,-13.8,62.0,0.0,,270,25.9,,1018.2,,,2010-12-18,17:00:00,"17:00",december,saturday,18.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-18 18:00:00.000,-7.2,-13.9,59.0,0.0,,270,20.5,,1017.3,,,2010-12-18,18:00:00,"18:00",december,saturday,18.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-18 19:00:00.000,-7.2,-13.9,59.0,0.0,,270,18.4,,1017.0,,,2010-12-18,19:00:00,"19:00",december,saturday,18.0,12.0,2010.0,50.0,evening
ORD,"72530",2010-12-18 20:00:00.000,-7.2,-13.2,62.0,0.0,,260,20.5,,1016.6,,,2010-12-18,20:00:00,"20:00",december,saturday,18.0,12.0,2010.0,50.0,evening
ORD,"72530",2010-12-18 21:00:00.000,-7.8,-13.2,65.0,0.0,,270,24.1,,1016.7,,,2010-12-18,21:00:00,"21:00",december,saturday,18.0,12.0,2010.0,50.0,evening
ORD,"72530",2010-12-18 22:00:00.000,-8.3,-13.3,67.0,0.0,,260,20.5,,1016.7,,,2010-12-18,22:00:00,"22:00",december,saturday,18.0,12.0,2010.0,50.0,evening
ORD,"72530",2010-12-18 23:00:00.000,-9.4,-13.9,70.0,0.0,,250,9.4,,1017.1,,,2010-12-18,23:00:00,"23:00",december,saturday,18.0,12.0,2010.0,50.0,evening
ORD,"72530",2010-12-19 00:00:00.000,-9.4,-13.3,73.0,0.0,,250,18.4,,1017.3,,,2010-12-19,00:00:00,"00:00",december,sunday,19.0,12.0,2010.0,50.0,night
ORD,"72530",2010-12-19 01:00:00.000,-10.0,-13.9,73.0,0.0,,250,16.6,,1017.2,,,2010-12-19,01:00:00,"01:00",december,sunday,19.0,12.0,2010.0,50.0,night
ORD,"72530",2010-12-19 02:00:00.000,-8.9,-12.9,73.0,0.0,,260,13.0,,1017.2,,,2010-12-19,02:00:00,"02:00",december,sunday,19.0,12.0,2010.0,50.0,night
ORD,"72530",2010-12-19 03:00:00.000,-8.9,-12.9,73.0,0.0,,270,18.4,,1016.9,,,2010-12-19,03:00:00,"03:00",december,sunday,19.0,12.0,2010.0,50.0,night
ORD,"72530",2010-12-19 04:00:00.000,-8.3,-12.8,70.0,0.0,,260,14.8,,1016.8,,,2010-12-19,04:00:00,"04:00",december,sunday,19.0,12.0,2010.0,50.0,night
ORD,"72530",2010-12-19 05:00:00.000,-8.3,-12.8,70.0,0.0,,260,14.8,,1016.9,,,2010-12-19,05:00:00,"05:00",december,sunday,19.0,12.0,2010.0,50.0,night
ORD,"72530",2010-12-19 06:00:00.000,-8.3,-12.8,70.0,0.0,,270,13.0,,1017.0,,,2010-12-19,06:00:00,"06:00",december,sunday,19.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-19 07:00:00.000,-8.3,-12.8,70.0,0.0,,270,14.8,,1016.9,,,2010-12-19,07:00:00,"07:00",december,sunday,19.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-19 08:00:00.000,-8.3,-12.3,73.0,0.0,,270,9.4,,1017.4,,,2010-12-19,08:00:00,"08:00",december,sunday,19.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-19 09:00:00.000,-8.3,-12.3,73.0,0.0,,260,13.0,,1017.5,,,2010-12-19,09:00:00,"09:00",december,sunday,19.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-19 10:00:00.000,-8.3,-12.3,73.0,0.0,,260,9.4,,1017.7,,,2010-12-19,10:00:00,"10:00",december,sunday,19.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-19 11:00:00.000,-8.3,-12.3,73.0,0.0,,270,14.8,,1017.7,,,2010-12-19,11:00:00,"11:00",december,sunday,19.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-19 12:00:00.000,-8.9,-12.2,77.0,0.0,,250,7.6,,1017.9,,,2010-12-19,12:00:00,"12:00",december,sunday,19.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-19 13:00:00.000,-9.4,-12.8,76.0,0.0,,250,11.2,,1018.2,,,2010-12-19,13:00:00,"13:00",december,sunday,19.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-19 14:00:00.000,-10.0,-13.3,77.0,0.0,,260,7.6,,1018.4,,,2010-12-19,14:00:00,"14:00",december,sunday,19.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-19 15:00:00.000,-9.4,-12.8,76.0,0.0,,260,9.4,,1019.0,,,2010-12-19,15:00:00,"15:00",december,sunday,19.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-19 16:00:00.000,-8.3,-12.3,73.0,0.0,,250,9.4,,1019.5,,,2010-12-19,16:00:00,"16:00",december,sunday,19.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-19 17:00:00.000,-7.8,-12.9,67.0,0.0,,240,11.2,,1019.1,,,2010-12-19,17:00:00,"17:00",december,sunday,19.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-19 18:00:00.000,-6.7,-12.2,65.0,0.0,,250,16.6,,1018.9,,,2010-12-19,18:00:00,"18:00",december,sunday,19.0,12.0,2010.0,50.0,day
ORD,"72530",2010-12-19 19:00:00.000,-6.7,-12.8,62.0,0.0,,240,11.2,,1018.4,,,2010-12-19,19:00:00,"19:00",december,sunday,19.0,12.0,2010.0,50.0,evening
ORD,"72530",2010-12-19 20:00:00.000,-6.1,-12.2,62.0,0.0,,,11.2,,1018.4,,,2010-12-19,20:00:00,"20:00",december,sunday,19.0,12.0,2010.0,50.0,evening
ORD,"72530",2010-12-19 21:00:00.000,-6.7,-12.2,65.0,0.0,,280,16.6,,1018.9,,,2010-12-19,21:00:00,"21:00",december,sunday,19.0,12.0,2010.0,50.0,evening
ORD,"72530",2010-12-19 22:00:00.000,-7.8,-13.2,65.0,0.0,,260,13.0,,1019.5,,,2010-12-19,22:00:00,"22:00",december,sunday,19.0,12.0,2010.0,50.0,evening
ORD,"72530",2010-12-19 23:00:00.000,-8.3,-13.3,67.0,0.0,,300,11.2,,1019.8,,,2010-12-19,23:00:00,"23:00",december,sunday,19.0,12.0,2010.0,50.0,evening
ORD,"72530",2010-12-20 00:00:00.000,-9.4,-13.3,73.0,0.0,,270,11.2,,1019.9,,,2010-12-20,00:00:00,"00:00",december,monday,20.0,12.0,2010.0,51.0,night
ORD,"72530",2010-12-20 01:00:00.000,-10.0,-13.9,73.0,0.0,,260,9.4,,1020.2,,,2010-12-20,01:00:00,"01:00",december,monday,20.0,12.0,2010.0,51.0,night
ORD,"72530",2010-12-20 02:00:00.000,-10.6,-13.9,77.0,0.0,,,0.0,,1020.1,,,2010-12-20,02:00:00,"02:00",december,monday,20.0,12.0,2010.0,51.0,night
ORD,"72530",2010-12-20 03:00:00.000,-12.2,-14.3,84.0,0.0,,240,5.4,,1020.6,,,2010-12-20,03:00:00,"03:00",december,monday,20.0,12.0,2010.0,51.0,night
ORD,"72530",2010-12-20 04:00:00.000,-11.7,-13.9,84.0,0.0,,280,5.4,,1021.4,,,2010-12-20,04:00:00,"04:00",december,monday,20.0,12.0,2010.0,51.0,night
ORD,"72530",2010-12-20 05:00:00.000,-12.2,-14.3,84.0,0.0,,,0.0,,1021.1,,,2010-12-20,05:00:00,"05:00",december,monday,20.0,12.0,2010.0,51.0,night
ORD,"72530",2010-12-20 06:00:00.000,-12.8,-14.4,88.0,0.0,,,0.0,,1021.1,,,2010-12-20,06:00:00,"06:00",december,monday,20.0,12.0,2010.0,51.0,day
ORD,"72530",2010-12-20 07:00:00.000,-11.1,-14.3,77.0,0.0,,40,5.4,,1020.9,,,2010-12-20,07:00:00,"07:00",december,monday,20.0,12.0,2010.0,51.0,day
ORD,"72530",2010-12-20 08:00:00.000,-13.3,-15.0,87.0,0.0,,,0.0,,1021.7,,,2010-12-20,08:00:00,"08:00",december,monday,20.0,12.0,2010.0,51.0,day
ORD,"72530",2010-12-20 09:00:00.000,-13.3,-15.0,87.0,0.0,,,0.0,,1021.4,,,2010-12-20,09:00:00,"09:00",december,monday,20.0,12.0,2010.0,51.0,day
ORD,"72530",2010-12-20 10:00:00.000,-13.3,-14.5,91.0,0.0,,230,5.4,,1021.6,,,2010-12-20,10:00:00,"10:00",december,monday,20.0,12.0,2010.0,51.0,day
ORD,"72530",2010-12-20 11:00:00.000,-11.7,-13.9,84.0,0.0,,,0.0,,1022.1,,,2010-12-20,11:00:00,"11:00",december,monday,20.0,12.0,2010.0,51.0,day
ORD,"72530",2010-12-20 12:00:00.000,-10.6,-13.2,81.0,0.0,,,0.0,,1021.8,,,2010-12-20,12:00:00,"12:00",december,monday,20.0,12.0,2010.0,51.0,day
ORD,"72530",2010-12-20 13:00:00.000,-10.0,-13.3,77.0,0.0,,,0.0,,1022.1,,,2010-12-20,13:00:00,"13:00",december,monday,20.0,12.0,2010.0,51.0,day
ORD,"72530",2010-12-20 14:00:00.000,-10.6,-13.2,81.0,0.0,,,0.0,,1022.3,,,2010-12-20,14:00:00,"14:00",december,monday,20.0,12.0,2010.0,51.0,day
ORD,"72530",2010-12-20 15:00:00.000,-8.9,-11.7,80.0,0.0,,150,9.4,,1022.5,,,2010-12-20,15:00:00,"15:00",december,monday,20.0,12.0,2010.0,51.0,day
